Persuasion Technique Type,Gold Count,GPT-4 Count,0_P,0_R,0_F1,0_Support,1_P,1_R,1_F1,1_Support,Weighted_P,Weighted_R,Weighted_F1,Weighted_Support,Macro_P,Macro_R,Macro_F1,Macro_Support
Q99True,6945,9060,0.45518763796909495,0.852947259565667,0.5935948182799567,4835.0,0.7386029411764706,0.2892728581713463,0.41572684945680294,6945.0,0.6222775599364315,0.5206281833616299,0.48873123224627224,11780.0,0.5968952895727828,0.5711100588685066,0.5046608338683798,11780.0
Q100True,6945,3816,0.6522536687631028,0.5147880041365046,0.5754248063807652,4835.0,0.7054244098442993,0.8089272858171346,0.7536387416996445,6945.0,0.6836009350456927,0.6882003395585738,0.6804923599282708,11780.0,0.678839039303701,0.6618576449768196,0.6645317740402048,11780.0
Q101True,6945,4012,0.646061814556331,0.5360910031023784,0.5859613428280773,4835.0,0.7112512873326468,0.7955363570914327,0.7510364983348059,6945.0,0.6844948271566292,0.6890492359932088,0.6832828160873499,11780.0,0.6786565509444888,0.6658136800969056,0.6684989205814416,11780.0
Q102True,6945,11746,0.4104375957772859,0.9971044467425025,0.5815089560340149,4835.0,0.5882352941176471,0.0028797696184305254,0.005731480154749964,6945.0,0.5152597532453511,0.41095076400679115,0.24205440849738544,11780.0,0.4993364449474665,0.4999921081804665,0.29362021809438243,11780.0
Q103True,6945,10599,0.3753184262666289,0.8227507755946225,0.5154852922119995,4835.0,0.2743437764606266,0.04665226781857451,0.07974403150381491,6945.0,0.3157879557315962,0.36519524617996607,0.25859029597954264,11780.0,0.32483110136362775,0.4347015217065985,0.2976146618579072,11780.0
Q104True,6945,11513,0.4061495700512464,0.9671147880041365,0.5720577440665524,4835.0,0.4044943820224719,0.015550755939524838,0.029950083194675542,6945.0,0.40517373975754184,0.4061120543293718,0.25245352464760634,11780.0,0.40532197603685916,0.4913327719718307,0.30100391363061396,11780.0
Q105True,6945,11126,0.3879201869494877,0.8926577042399173,0.5408182444708979,4835.0,0.20642201834862386,0.019438444924406047,0.035530990919857876,6945.0,0.28091638551205145,0.37784380305602716,0.24292181188074738,11780.0,0.2971711026490558,0.4560480745821617,0.2881746176953779,11780.0
Q106True,6945,10588,0.373724971666037,0.8184074457083764,0.5131297412954678,4835.0,0.2634228187919463,0.04521238300935925,0.07717832124861743,6945.0,0.30869539172456334,0.36256366723259764,0.256110843823025,11780.0,0.31857389522899165,0.43180991435886784,0.29515403127204265,11780.0
Q107True,6945,10993,0.3821522787228236,0.8688728024819028,0.5308314379580491,4835.0,0.19440914866581957,0.022030237580993522,0.039575788929125714,6945.0,0.2714667067155322,0.3696095076400679,0.2412074581188409,11780.0,0.28828071369432157,0.44545152003144817,0.2852036134435874,11780.0
Q108True,6945,5829,0.5268485160404872,0.6351602895553258,0.5759564891222806,4835.0,0.7035792303814485,0.6028797696184305,0.6493486352357319,6945.0,0.6310416239435412,0.6161290322580645,0.6192254581170107,11780.0,0.6152138732109679,0.6190200295868782,0.6126525621790062,11780.0
Q109True,6945,6700,0.5450746268656717,0.7553257497414685,0.6332032943216299,4835.0,0.7671259842519685,0.5611231101511879,0.6481496881496882,6945.0,0.6759869084486794,0.6408319185059422,0.64201506895116,11780.0,0.6561003055588202,0.6582244299463282,0.6406764912356591,11780.0
Q110True,6945,7881,0.5107219895952291,0.8324715615305067,0.6330607109153822,4835.0,0.7922544242113363,0.4447804175665947,0.5697159719660643,6945.0,0.6767018502411428,0.6039049235993209,0.5957152769592691,11780.0,0.6514882069032827,0.6386259895485507,0.6013883414407233,11780.0
Q111True,6945,11730,0.40980392156862744,0.9942088934850052,0.5803803199517054,4835.0,0.44,0.0031677465802735782,0.0062902072909220876,6945.0,0.4276062785046107,0.4099320882852292,0.24192057186773763,11780.0,0.42490196078431375,0.4986883200326394,0.29333526362131374,11780.0
Q112True,6945,9010,0.4685904550499445,0.8732161323681489,0.6098952690501986,4835.0,0.7787003610108303,0.3105831533477322,0.44405558414822444,6945.0,0.6514184089462391,0.5415110356536502,0.5121230609309957,11780.0,0.6236454080303874,0.5918996428579405,0.5269754265992115,11780.0
Q113True,6945,7851,0.5256655203158833,0.8535677352637022,0.6506384991329024,4835.0,0.8198014762025961,0.46378689704823617,0.5924222917049843,6945.0,0.6990758949876338,0.6237691001697793,0.6163166349065109,11780.0,0.6727334982592397,0.6586773161559691,0.6215303954189433,11780.0
Q114True,6945,11352,0.3944679351656096,0.9261633919338159,0.5532834991042195,4835.0,0.1658878504672897,0.010223182145428366,0.019259460192594606,6945.0,0.2597065864194439,0.3861629881154499,0.23844504831973437,11780.0,0.28017789281644967,0.46819328703962215,0.28627147964840705,11780.0
Q115True,6945,11747,0.41074316846854514,0.9979317476732161,0.581956338198046,4835.0,0.696969696969697,0.0033117350611951042,0.006592146746918888,6945.0,0.5794904724108626,0.41154499151103563,0.24274544603946557,11780.0,0.5538564327191211,0.5006217413672056,0.29427424247248246,11780.0
Q116True,6945,11511,0.4005733646077665,0.9536711478800414,0.564174721644439,4835.0,0.16728624535315986,0.0064794816414686825,0.012475741613529247,6945.0,0.263036943281515,0.39524617996604416,0.23891585778071509,11780.0,0.28392980498046316,0.48007531476075505,0.28832523162898416,11780.0
Q117True,6945,11761,0.41025423008247597,0.9979317476732161,0.5814654133526151,4835.0,0.47368421052631576,0.0012958963282937365,0.002584721424468696,6945.0,0.44764991889253264,0.41035653650254666,0.24018133818784632,11780.0,0.4419692203043959,0.49961382200075494,0.29202506738854195,11780.0
Q118True,6945,11190,0.38909740840035745,0.900517063081696,0.5434009360374414,4835.0,0.1847457627118644,0.015694744420446365,0.028931652289316528,6945.0,0.26862014360353365,0.3788624787775891,0.2400911588192133,11780.0,0.2869215855561109,0.4581059037510712,0.28616629416337896,11780.0
Q119True,6945,11098,0.4273743016759777,0.9809720785935884,0.5953681039352289,4835.0,0.8651026392961877,0.08495320374370051,0.15471351776583192,6945.0,0.6854407961388265,0.4527164685908319,0.3355764145509791,11780.0,0.6462384704860826,0.5329626411686444,0.3750408108505304,11780.0
Q120True,6945,11719,0.4118952129021248,0.9983453981385729,0.5831823124320406,4835.0,0.8688524590163934,0.007631389488840893,0.01512988866685698,6945.0,0.6812982752334996,0.4142614601018676,0.24828213560273665,11780.0,0.6403738359592591,0.5029883938137069,0.29915610054944874,11780.0
Q121True,6945,5584,0.6026146131805158,0.6959669079627715,0.6459353104904502,4835.0,0.7627501613944481,0.6804895608351332,0.719275549805951,6945.0,0.6970238986088485,0.6868421052631579,0.6891736773874072,11780.0,0.6826823872874819,0.6882282343989523,0.6826054301482005,11780.0
Q122True,6945,11728,0.4108117326057299,0.9964839710444674,0.5817786632856368,4835.0,0.6730769230769231,0.005039596832253419,0.010004287551807918,6945.0,0.5654324242714716,0.41196943972835315,0.2446841777617453,11780.0,0.5419443278413265,0.5007617839383605,0.29589147541872235,11780.0
Q123True,6945,9494,0.4651358752896566,0.9133402275077559,0.6163723916532906,4835.0,0.8167104111986002,0.26882649388048957,0.4045065540028166,6945.0,0.6724096572835118,0.5333616298811545,0.49146507055969624,11780.0,0.6409231432441285,0.5910833606941227,0.5104394728280536,11780.0
Q124True,6945,11433,0.40934138021516664,0.96794208893485,0.5753626751905582,4835.0,0.553314121037464,0.027645788336933045,0.05266044980800877,6945.0,0.49422174396821034,0.4135823429541596,0.2671990966437156,11780.0,0.48132775062631533,0.49779393863589155,0.31401156249928347,11780.0
Q125True,6945,11776,0.41049592391304346,0.9997931747673217,0.5820239600264885,4835.0,0.75,0.00043196544276457883,0.0008634335875665563,6945.0,0.610653462828486,0.41061120543293717,0.2393957888789237,11780.0,0.5802479619565217,0.5001125701050431,0.29144369680702753,11780.0
Q126True,6945,11778,0.4105111224316522,1.0,0.5820742791789563,4835.0,1.0,0.00028797696184305253,0.0005757881099755289,6945.0,0.7580493443936365,0.41061120543293717,0.23924685808608095,11780.0,0.7052555612158261,0.5001439884809216,0.2913250336444659,11780.0
Q127True,6945,11778,0.4105111224316522,1.0,0.5820742791789563,4835.0,1.0,0.00028797696184305253,0.0005757881099755289,6945.0,0.7580493443936365,0.41061120543293717,0.23924685808608095,11780.0,0.7052555612158261,0.5001439884809216,0.2913250336444659,11780.0
Q128True,6945,11771,0.4104154277461558,0.9991726990692864,0.5818378899193063,4835.0,0.5555555555555556,0.0007199424046076314,0.001438021282714984,6945.0,0.49598403450645134,0.4105263157894737,0.2396581711008745,11780.0,0.4829854916508557,0.499946320736947,0.29163795560101063,11780.0
Q129True,6945,8736,0.30597527472527475,0.5528438469493279,0.39392822931250465,4835.0,0.2897503285151117,0.12699784017278617,0.17659425367904694,6945.0,0.2964097185767533,0.3017826825127335,0.26579712058802557,11780.0,0.2978628016201932,0.339920843561057,0.2852612414957758,11780.0
Q130True,6945,11376,0.39381153305203936,0.9265770423991727,0.5527111220776016,4835.0,0.12128712871287128,0.007055435565154787,0.013335147639134577,6945.0,0.23314243388943134,0.38446519524617995,0.23471739181655293,11780.0,0.25754933088245535,0.46681623898216373,0.2830231348583681,11780.0
Q131True,6945,11740,0.41056218057921634,0.9968976215098242,0.5815987933634992,4835.0,0.625,0.003599712023038157,0.0071581961345740875,6945.0,0.536985835577293,0.4112903225806452,0.24293241409737992,11780.0,0.5177810902896082,0.5002486667664312,0.29437849474903666,11780.0
Q132True,6945,11707,0.4075339540445887,0.9867631851085833,0.5768347237335267,4835.0,0.1232876712328767,0.0012958963282937365,0.002564833285836421,6945.0,0.23995412092681792,0.4057724957555178,0.2382689861138995,11780.0,0.2654108126387327,0.4940295407184385,0.2896997785096816,11780.0
Q133True,6945,11609,0.4046860194676544,0.9716649431230611,0.5713938214546339,4835.0,0.19883040935672514,0.004895608351331893,0.009555930297920179,6945.0,0.283322079550812,0.40169779286926993,0.2401574756071486,11780.0,0.30175821441218975,0.48828027573719646,0.29047487587627707,11780.0
Q134True,6945,11772,0.41012572205232756,0.9985522233712513,0.5814415607876197,4835.0,0.125,0.00014398848092152627,0.0002876456205954264,6945.0,0.2420274079900682,0.4099320882852292,0.2388172873720863,11780.0,0.2675628610261638,0.4993481059260864,0.29086460320410756,11780.0
Q135True,6945,11584,0.4029696132596685,0.9654601861427095,0.5686095377306779,4835.0,0.14795918367346939,0.004175665946724262,0.008122111749054754,6945.0,0.25262602807493567,0.3987266553480475,0.2381693702058585,11780.0,0.27546439846656895,0.48481792604471685,0.2883658247398663,11780.0
Q136True,6945,11423,0.40365928390090167,0.9536711478800414,0.5672284413827039,4835.0,0.37254901960784315,0.019150467962562995,0.036428375787455496,6945.0,0.3853179608520654,0.40271646859083193,0.254290711708765,11780.0,0.3881041517543724,0.4864108079213022,0.3018284085850797,11780.0
Q137True,6945,11743,0.40986119390275055,0.9954498448810755,0.5806490529617565,4835.0,0.40540540540540543,0.0021598272138228943,0.004296763105127471,6945.0,0.4072342455908608,0.4098471986417657,0.24085561891640092,11780.0,0.407633299654078,0.4988048360474492,0.292472908033442,11780.0
Q138True,6945,11742,0.4098960994719809,0.9954498448810755,0.5806840803522955,4835.0,0.42105263157894735,0.0023038156947444203,0.004582557639982815,6945.0,0.41647352863012027,0.4099320882852292,0.24103848822691248,11780.0,0.41547436552546413,0.49887683028790997,0.29263331899613915,11780.0
Q139True,6945,11760,0.41028911564625853,0.9979317476732161,0.5815004519433565,4835.0,0.5,0.0014398848092152627,0.0028715003589375445,6945.0,0.4631789366850305,0.4104414261460102,0.24036479245661715,11780.0,0.45514455782312924,0.4996858162412157,0.29218597615114705,11780.0
Q140True,6945,11734,0.4102607806374638,0.9956566701137539,0.581085159031927,4835.0,0.5434782608695652,0.003599712023038157,0.007152052639107426,6945.0,0.4888002882955235,0.4107809847198642,0.2427179753393861,11780.0,0.4768695207535145,0.499628191068396,0.29411860583551724,11780.0
Q141True,6945,11741,0.4101865258495869,0.9960703205791106,0.581081081081081,4835.0,0.5128205128205128,0.0028797696184305254,0.00572737686139748,6945.0,0.470695272837115,0.4105263157894737,0.24187637175971413,11780.0,0.46150351933504985,0.49947504509877055,0.29340422897123924,11780.0
Q142True,6945,11596,0.4078992756122801,0.9782833505687694,0.5757409774207292,4835.0,0.42934782608695654,0.011375089992800576,0.022162996212652546,6945.0,0.4205444524413657,0.40823429541595924,0.24937433230272474,11780.0,0.41862355084961833,0.49482922028078496,0.29895198681669083,11780.0
Q143True,6945,11756,0.41008846546444366,0.9971044467425025,0.5811584594057019,4835.0,0.4166666666666667,0.0014398848092152627,0.0028698522026115655,6945.0,0.4139667003837509,0.4101018675721562,0.24022345286703786,11780.0,0.4133775660655552,0.4992721657758589,0.29201415580415674,11780.0
Q144True,6945,11770,0.4103653355989805,0.9989658738366081,0.5817524841915086,4835.0,0.5,0.0007199424046076314,0.0014378145219266715,6945.0,0.4632102205111265,0.4104414261460102,0.23962299515456068,11780.0,0.45518266779949024,0.49984290812060783,0.29159514935671765,11780.0
Q145True,6945,11707,0.41009652344751,0.9929679420889348,0.5804618546729536,4835.0,0.5342465753424658,0.005615550755939525,0.011114277571957822,6945.0,0.483290250986599,0.41086587436332767,0.24479810909006602,11780.0,0.4721715493949879,0.4992917464224372,0.29578806612245573,11780.0
Q146True,6945,11203,0.40703383022404716,0.9431230610134437,0.5686494575383465,4835.0,0.5233968804159446,0.04348452123830093,0.08029779314012231,6945.0,0.47563666414448247,0.4127334465195246,0.2807375467365072,11780.0,0.46521535531999586,0.4933037911258723,0.3244736253392344,11780.0
Q147True,6945,11746,0.41018218968159376,0.9964839710444674,0.5811470960738194,4835.0,0.5,0.0024478041756659467,0.00487175813153747,6945.0,0.4631350498396015,0.4104414261460102,0.24139902968934165,11780.0,0.4550910948407969,0.49946588761006666,0.29300942710267847,11780.0
Q148True,6945,8383,0.4918287009423834,0.8527404343329886,0.6238462702375548,4835.0,0.7904032970267884,0.38660907127429806,0.5192419261264746,6945.0,0.6678559139989362,0.5779286926994907,0.5621758823044943,11780.0,0.6411159989845858,0.6196747528036434,0.5715440981820147,11780.0
Q149True,6945,11768,0.410350101971448,0.9987590486039297,0.5817021020297537,4835.0,0.5,0.0008639308855291577,0.0017248814144027597,6945.0,0.4632039679993167,0.4104414261460102,0.23977155897596658,11780.0,0.455175050985724,0.49981148974472944,0.2917134917220782,11780.0
Q150True,6945,11733,0.40986959856814115,0.994622543950362,0.5805166586190247,4835.0,0.44680851063829785,0.003023758099352052,0.006006864988558352,6945.0,0.4316472508879407,0.4100169779286927,0.24180948402109692,11780.0,0.4283390546032195,0.498823151024857,0.29326176180379154,11780.0
Q151True,6945,11773,0.4102607661598573,0.9989658738366081,0.5816473988439306,4835.0,0.2857142857142857,0.00028797696184305253,0.000575373993095512,6945.0,0.33683332076983225,0.4101867572156197,0.23907140456642212,11780.0,0.3479875259370715,0.49962692539922554,0.29111138641851303,11780.0
Q152True,6945,11428,0.40243262163108157,0.9511892450879007,0.5655783065855008,4835.0,0.32954545454545453,0.016702663786897047,0.031793887899136626,6945.0,0.35946136735182177,0.40025466893039047,0.25088112595928697,11780.0,0.36598903808826805,0.48394595443739885,0.2986860972423187,11780.0
Q153True,6945,11499,0.40220888772936775,0.9565667011375388,0.5663034161870943,4835.0,0.2526690391459075,0.010223182145428366,0.019651259341267643,6945.0,0.3140463878641614,0.39864176570458404,0.2440199502028612,11780.0,0.3274389634376376,0.4833949416414836,0.292977337764181,11780.0
Q154True,6945,11684,0.40876412187606986,0.9877973112719752,0.5782432350626551,4835.0,0.3854166666666667,0.005327573794096472,0.010509870756994744,6945.0,0.39499942947969424,0.4085738539898132,0.24353116247328233,11780.0,0.3970903942713683,0.49656244253303583,0.2943765529098249,11780.0
Q155True,6945,11732,0.4092226389362428,0.9929679420889348,0.5795859238244704,4835.0,0.2916666666666667,0.002015838732901368,0.004004004004004004,6945.0,0.33991650757697234,0.40874363327674024,0.24024666803897474,11780.0,0.35044465280145476,0.49749189041091807,0.2917949639142372,11780.0
Q156True,6945,11524,0.4028115237764665,0.9600827300930713,0.5675163518552478,4835.0,0.24609375,0.009071274298056155,0.017497569781974722,6945.0,0.3104172165712407,0.39940577249575554,0.2432480631032205,11780.0,0.3244526368882332,0.48457700219556377,0.2925069608186113,11780.0
Q157True,6945,11556,0.407061266874351,0.9729058945191313,0.5739735220547862,4835.0,0.41517857142857145,0.013390928725701945,0.02594504114939322,6945.0,0.4118468933708757,0.4072156196943973,0.25087863242083425,11780.0,0.41111991915146123,0.4931484116224166,0.29995928160208973,11780.0
Q158True,6945,11748,0.4097718760640109,0.9956566701137539,0.5805945848157752,4835.0,0.34375,0.0015838732901367891,0.0031532177153504376,6945.0,0.37084811296854775,0.4095925297113752,0.24015907594375058,11780.0,0.37676093803200544,0.49862027170194534,0.29187390126556284,11780.0
Q159True,6945,11644,0.4086224665063552,0.9840744570837642,0.577462224649554,4835.0,0.4338235294117647,0.008495320374370051,0.016664312950148287,6945.0,0.4234799692124731,0.40891341256366726,0.24683900760775668,11780.0,0.42122299795905993,0.4962848887290671,0.2970632687998511,11780.0
